image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,phash,annotation_count,classes_present,review_status,task_id
phenocam-snodgrass5_2023_02_27_080135,phenocam::snodgrass5_2023_02_27_080135,phenocam,snodgrass5_2023_02_27_080135,snodgrass5,snodgrass5,2023-02-27T08:01:35,phenocam:snodgrass5:2023-02-27,negative,train,images/train/phenocam-snodgrass5_2023_02_27_080135.jpg,,public_v2,d7a902642db0e13d4607eb7cac25060be49ef761edc795095cf90da9c2d29d67,a8df4a7b7bbba34fb5027fff7a2929f35e83e954d9841e354c4c01a11474849a,9090c4e6661f9f1f,0,,accepted_negative,
phenocam-snodgrass6_2023_11_01_080107,phenocam::snodgrass6_2023_11_01_080107,phenocam,snodgrass6_2023_11_01_080107,snodgrass6,snodgrass6,2023-11-01T08:01:07,phenocam:snodgrass6:2023-11-01,negative,train,images/train/phenocam-snodgrass6_2023_11_01_080107.jpg,,public_v2,4e4551e1fffa4cdf1b15b55cbee0e696344da26fb8bb67dec8602c53b777e453,19da418b941db1a5c091f9543fed4d76cc5344ca8b0ffae5f6ba24b9550b4cba,ae2454a89dd56d56,0,,accepted_negative,
phenocam-snodgrass6_2023_11_03_130109,phenocam::snodgrass6_2023_11_03_130109,phenocam,snodgrass6_2023_11_03_130109,snodgrass6,snodgrass6,2023-11-03T13:01:09,phenocam:snodgrass6:2023-11-03,negative,train,images/train/phenocam-snodgrass6_2023_11_03_130109.jpg,,public_v2,b073ad23704faab730c9fd6fa8d8bc14013453a26165a1f51d2926df218ee32d,70e4df6a69bbb7c9b4a5cb2d3e01f262b7826b1d348ba09ef4ec9f2165613ca7,826e2ced841565fd,0,,accepted_negative,
phenocam-snodgrass6_2023_11_19_150109,phenocam::snodgrass6_2023_11_19_150109,phenocam,snodgrass6_2023_11_19_150109,snodgrass6,snodgrass6,2023-11-19T15:01:09,phenocam:snodgrass6:2023-11-19,negative,train,images/train/phenocam-snodgrass6_2023_11_19_150109.jpg,,public_v2,c51bce74892ead4cd3d41a10036ab1624549c471962341c92ffc87572e4b581c,737a2de7f04fa579cdb739baae4dcdc169839a00883c7a1b5563cc35c456026f,842e2cae8c5d55f5,0,,accepted_negative,
phenocam-snodgrass6_2023_11_20_130109,phenocam::snodgrass6_2023_11_20_130109,phenocam,snodgrass6_2023_11_20_130109,snodgrass6,snodgrass6,2023-11-20T13:01:09,phenocam:snodgrass6:2023-11-20,negative,train,images/train/phenocam-snodgrass6_2023_11_20_130109.jpg,,public_v2,505c19a00f92288d22ea2a27bee41f591a126e2d7982642fb45ba6ec60cab96c,55a6f18d64fcb2848339d5baaae815866aa37fb72453211a76f32e0ce75d1538,846e2cac855d55f5,0,,accepted_negative,
phenocam-snodgrass6_2023_11_24_140109,phenocam::snodgrass6_2023_11_24_140109,phenocam,snodgrass6_2023_11_24_140109,snodgrass6,snodgrass6,2023-11-24T14:01:09,phenocam:snodgrass6:2023-11-24,negative,train,images/train/phenocam-snodgrass6_2023_11_24_140109.jpg,,public_v2,0457276d532b233d865fd7a99e475dd2c88326a3fe03fbd6dfafe9ef41e6a596,5476e514ccdc7b81d5ce3b206c46f7814c2408e4e93498a1b8a93162a6591148,842e2cac8d1d75f5,0,,accepted_negative,
phenocam-snodgrass7_2022_09_02_110140,phenocam::snodgrass7_2022_09_02_110140,phenocam,snodgrass7_2022_09_02_110140,snodgrass7,snodgrass7,2022-09-02T11:01:40,phenocam:snodgrass7:2022-09-02,negative,train,images/train/phenocam-snodgrass7_2022_09_02_110140.jpg,,public_v2,c161fd455ec25cddce7cd40f157f1f23213083b0a4396625454810d8afc7a75b,a9012cf002dd2999602ec4656923c6ee9794e01ca4b77dd532bd71349e732ac3,e90f16e4817b46ab,0,,accepted_negative,
phenocam-snodgrass7_2022_09_03_160141,phenocam::snodgrass7_2022_09_03_160141,phenocam,snodgrass7_2022_09_03_160141,snodgrass7,snodgrass7,2022-09-03T16:01:41,phenocam:snodgrass7:2022-09-03,negative,train,images/train/phenocam-snodgrass7_2022_09_03_160141.jpg,,public_v2,b4657503a342f14c1445444d0b1f66fb7b1d14e99a1dfbf7970a449fbf5645c4,32b485b30f73c263dc50f2a52cf0fc2e3a721bd009ce0927d7f53132bfc55cbe,cd987312ec83744f,0,,accepted_negative,
phenocam-snodgrass7_2022_09_04_100140,phenocam::snodgrass7_2022_09_04_100140,phenocam,snodgrass7_2022_09_04_100140,snodgrass7,snodgrass7,2022-09-04T10:01:40,phenocam:snodgrass7:2022-09-04,negative,train,images/train/phenocam-snodgrass7_2022_09_04_100140.jpg,,public_v2,9c664ada24aea751a6d2f658ecbcf09af947519ba61b8e48f2d29d9205e477d3,5b914308773aceae357cd7c5d7926d92e160d76018d3d9311550ffed0822193c,fd081ae41d72ccb3,0,,accepted_negative,
phenocam-snodgrass7_2022_09_09_130140,phenocam::snodgrass7_2022_09_09_130140,phenocam,snodgrass7_2022_09_09_130140,snodgrass7,snodgrass7,2022-09-09T13:01:40,phenocam:snodgrass7:2022-09-09,negative,train,images/train/phenocam-snodgrass7_2022_09_09_130140.jpg,,public_v2,b00e6c30725ac15071b4076a698ae13353fece107ea7133328ffaab5bcefd963,0f91a10e764b68ed8bfea0268e8ea410400e965820a244cf2eacbe82fcc78f5d,c2243da65f933c66,0,,accepted_negative,
phenocam-snodgrass7_2022_09_11_080141,phenocam::snodgrass7_2022_09_11_080141,phenocam,snodgrass7_2022_09_11_080141,snodgrass7,snodgrass7,2022-09-11T08:01:41,phenocam:snodgrass7:2022-09-11,negative,train,images/train/phenocam-snodgrass7_2022_09_11_080141.jpg,,public_v2,7af50e68b0da4255ec0fa3b9c60b56b312ef5b6dae84e0add4425b169f9685aa,fdb09c948fb678c77117a221ff0ab546d40d52b06a7e0cfd8afbeb2973e6dace,870e563539f3e262,0,,accepted_negative,
phenocam-snodgrass7_2022_09_18_160140,phenocam::snodgrass7_2022_09_18_160140,phenocam,snodgrass7_2022_09_18_160140,snodgrass7,snodgrass7,2022-09-18T16:01:40,phenocam:snodgrass7:2022-09-18,negative,train,images/train/phenocam-snodgrass7_2022_09_18_160140.jpg,,public_v2,e35c9613ca721f758a8f233b7cb0eb54999d1d08052366055b1cf68c5dad1192,a35c4aaa83447fd2eee3960b0e5615d385918a78636a5c4c38a9c5111c0626f8,c28c18f13fd96f21,0,,accepted_negative,
phenocam-snodgrass7_2022_09_23_080141,phenocam::snodgrass7_2022_09_23_080141,phenocam,snodgrass7_2022_09_23_080141,snodgrass7,snodgrass7,2022-09-23T08:01:41,phenocam:snodgrass7:2022-09-23,negative,train,images/train/phenocam-snodgrass7_2022_09_23_080141.jpg,,public_v2,0cea68223849b3ad3a61c5005cc4779ee14452c2d3cffdd39676ee554872559f,39763a110242a91eb25ba56c1fb39cb38a4af94ec70383b98167499910ece471,c94d16123dd3f368,0,,accepted_negative,
phenocam-snodgrass7_2022_09_26_115640,phenocam::snodgrass7_2022_09_26_115640,phenocam,snodgrass7_2022_09_26_115640,snodgrass7,snodgrass7,2022-09-26T11:56:40,phenocam:snodgrass7:2022-09-26,negative,train,images/train/phenocam-snodgrass7_2022_09_26_115640.jpg,,public_v2,6662f8af84a6bd4ee596f73c96b9bfae5a35e1728443044f53c70b402be39ef0,498d540458cea7ae86147ba6a0edc3a34b0725519375e7813bfd3f5e12a26420,fb8cc8161b3be125,0,,accepted_negative,
phenocam-snodgrass8_2023_10_03_140139,phenocam::snodgrass8_2023_10_03_140139,phenocam,snodgrass8_2023_10_03_140139,snodgrass8,snodgrass8,2023-10-03T14:01:39,phenocam:snodgrass8:2023-10-03,negative,train,images/train/phenocam-snodgrass8_2023_10_03_140139.jpg,,public_v2,3eb12d0ec8ee360135283c71239fce77183be4e43db891fcefa5d334346ed16b,765c7b1fbdef78ec965f340c9fa77df89f46bdc5a4996da051517e4b58d9d34d,8bbcaa34e7318335,0,,accepted_negative,
phenocam-snodgrass8_2023_10_12_130139,phenocam::snodgrass8_2023_10_12_130139,phenocam,snodgrass8_2023_10_12_130139,snodgrass8,snodgrass8,2023-10-12T13:01:39,phenocam:snodgrass8:2023-10-12,negative,train,images/train/phenocam-snodgrass8_2023_10_12_130139.jpg,,public_v2,f01a54ff65bc560896dddfc4d6b21432962a2522686ca6787c53385e1789709e,53c0b49ed6c77148d20cc9df3f45417727dd735a636035cf49ba959a26083f46,83f49b79a6198707,0,,accepted_negative,
phenocam-snodgrass8_2023_10_26_115639,phenocam::snodgrass8_2023_10_26_115639,phenocam,snodgrass8_2023_10_26_115639,snodgrass8,snodgrass8,2023-10-26T11:56:39,phenocam:snodgrass8:2023-10-26,negative,train,images/train/phenocam-snodgrass8_2023_10_26_115639.jpg,,public_v2,1f5001c38b45c140f8608227f631ec8ee0ff16566e992d7b3f1838e0e0402ba4,768ee801b56caafe43f7bac705a0413152a383b06c6e56346528209cfab2dc76,8dbc93bc309b4734,0,,accepted_negative,
phenocam-snodgrass8_2023_10_29_140139,phenocam::snodgrass8_2023_10_29_140139,phenocam,snodgrass8_2023_10_29_140139,snodgrass8,snodgrass8,2023-10-29T14:01:39,phenocam:snodgrass8:2023-10-29,negative,train,images/train/phenocam-snodgrass8_2023_10_29_140139.jpg,,public_v2,5b178292e63d5d3e27edbc2cb2a733ebd697ef696e20062df39e14cbd0ecd0c4,282bb54bc99e4f65a20214750a58960d45b3eedcb4a4086d1a8f82220d17062e,8178f4faa554871e,0,,accepted_negative,
phenocam-snodgrass8_2023_10_30_160138,phenocam::snodgrass8_2023_10_30_160138,phenocam,snodgrass8_2023_10_30_160138,snodgrass8,snodgrass8,2023-10-30T16:01:38,phenocam:snodgrass8:2023-10-30,negative,train,images/train/phenocam-snodgrass8_2023_10_30_160138.jpg,,public_v2,ab12adc6d386d90942474ef5087ba0bd0fa41ce6150fd867dc04959c13e543d2,b0f97db89c9d14f6c3d65ab51b696affa8c6c19d428eee78a0324ddc1137cf30,83ba8b3985339769,0,,accepted_negative,
phenocam-sprucet0p06sh_2017_11_29_110604,phenocam::spruceT0P06SH_2017_11_29_110604,phenocam,spruceT0P06SH_2017_11_29_110604,spruceT0P06SH,spruceT0P06SH,2017-11-29T11:06:04,phenocam:spruceT0P06SH:2017-11-29,negative,train,images/train/phenocam-sprucet0p06sh_2017_11_29_110604.jpg,,public_v2,7a73a4f5ca7a123059a519f88a6b2f6fc61ba3ebbccaeef0dfcb52539a28faf3,47dfc4dc7ebce0c7a01c2f6f92b9ca51d7a69ee594edc8a1a58adc1bd7f4240e,9380aa86bf05b6bd,0,,accepted_negative,
phenocam-sprucet0p06sh_2017_11_29_201007,phenocam::spruceT0P06SH_2017_11_29_201007,phenocam,spruceT0P06SH_2017_11_29_201007,spruceT0P06SH,spruceT0P06SH,2017-11-29T20:10:07,phenocam:spruceT0P06SH:2017-11-29,negative,train,images/train/phenocam-sprucet0p06sh_2017_11_29_201007.jpg,,public_v2,ee74bae25d43aa1518dbfe538deeb07fcdadab13ef972c9a0515463af263da8d,d930111fd0c74b02429ff47a4cc6743c16501a4cb4144b1593e218674b0bc27c,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet0p06sh_2017_11_30_054006,phenocam::spruceT0P06SH_2017_11_30_054006,phenocam,spruceT0P06SH_2017_11_30_054006,spruceT0P06SH,spruceT0P06SH,2017-11-30T05:40:06,phenocam:spruceT0P06SH:2017-11-30,negative,train,images/train/phenocam-sprucet0p06sh_2017_11_30_054006.jpg,,public_v2,bb9f2286067be09223044f9d5ff34c1f37938d1e6a37b74ef98fbae3a214bd60,6d1ed8506ee3edcdb4bacf25bced43b90718f4caa96c1a03cd6ea4744905ed88,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet0p06sh_2017_11_30_164005,phenocam::spruceT0P06SH_2017_11_30_164005,phenocam,spruceT0P06SH_2017_11_30_164005,spruceT0P06SH,spruceT0P06SH,2017-11-30T16:40:05,phenocam:spruceT0P06SH:2017-11-30,negative,train,images/train/phenocam-sprucet0p06sh_2017_11_30_164005.jpg,,public_v2,5f4cf2413ad3fce506b6595fe1b1275647d85d16eff2b1b27e64c100886bbf15,d1cd7b4da72fdb624f4740275fe43b952ac1653413bf62e0e6c156576dc92454,db80ba84f991f4d4,0,,accepted_negative,
phenocam-sprucet2p11esh_2017_11_29_134507,phenocam::spruceT2P11ESH_2017_11_29_134507,phenocam,spruceT2P11ESH_2017_11_29_134507,spruceT2P11ESH,spruceT2P11ESH,2017-11-29T13:45:07,phenocam:spruceT2P11ESH:2017-11-29,negative,train,images/train/phenocam-sprucet2p11esh_2017_11_29_134507.jpg,,public_v2,e1df4c7372b8bd72a77a6bda675a359fa2c76c32e7dfc66a4f7183f4672260f7,a3a6e2390792e9765932cc20f8ca65f94ccbcfab57294521d0927f2f41044290,9585529576566c3e,0,,accepted_negative,
phenocam-sprucet2p11esh_2017_11_30_064506,phenocam::spruceT2P11ESH_2017_11_30_064506,phenocam,spruceT2P11ESH_2017_11_30_064506,spruceT2P11ESH,spruceT2P11ESH,2017-11-30T06:45:06,phenocam:spruceT2P11ESH:2017-11-30,negative,train,images/train/phenocam-sprucet2p11esh_2017_11_30_064506.jpg,,public_v2,b1d79a981d5b2bd0690daf3185f7a716abdf80db41c785ebb7cd94ba68a9cbe9,d79d05f03baa2b1244165a2e2968a68a4d0a015f0c587fbf9eb71b32e4816822,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet4p04esh_2017_11_29_150907,phenocam::spruceT4P04ESH_2017_11_29_150907,phenocam,spruceT4P04ESH_2017_11_29_150907,spruceT4P04ESH,spruceT4P04ESH,2017-11-29T15:09:07,phenocam:spruceT4P04ESH:2017-11-29,negative,train,images/train/phenocam-sprucet4p04esh_2017_11_29_150907.jpg,,public_v2,38f7914ad3686b60dfc4db2ae01f7311cf2f7c9672437a7f1d452cf255950fc9,7c3ff75373e3ebfe58f74ff62aa4493f8ba23fcad6193763e5483e168bf1a47d,e7ed730d25231117,0,,accepted_negative,
phenocam-sprucet4p04esh_2017_11_29_180906,phenocam::spruceT4P04ESH_2017_11_29_180906,phenocam,spruceT4P04ESH_2017_11_29_180906,spruceT4P04ESH,spruceT4P04ESH,2017-11-29T18:09:06,phenocam:spruceT4P04ESH:2017-11-29,negative,train,images/train/phenocam-sprucet4p04esh_2017_11_29_180906.jpg,,public_v2,53e827229d92e1cadeb28f8130e3d7ab774ba0ae559cdd160067cf34e0cb61c2,b471f1b058508df3ba01c06ba8c8b55c16cea54e75166c02d6f589ee61d863a3,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet4p04esh_2017_11_30_200905,phenocam::spruceT4P04ESH_2017_11_30_200905,phenocam,spruceT4P04ESH_2017_11_30_200905,spruceT4P04ESH,spruceT4P04ESH,2017-11-30T20:09:05,phenocam:spruceT4P04ESH:2017-11-30,negative,train,images/train/phenocam-sprucet4p04esh_2017_11_30_200905.jpg,,public_v2,4e89f559856abb0da0f396d755b572e28e1becb7162fae69eaf366359e221985,c6bedfc507d895f8b8972756ad6199c59d219264c126f745ce0d3998d1ef92f0,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet4p13sh_2017_11_29_133206,phenocam::spruceT4P13SH_2017_11_29_133206,phenocam,spruceT4P13SH_2017_11_29_133206,spruceT4P13SH,spruceT4P13SH,2017-11-29T13:32:06,phenocam:spruceT4P13SH:2017-11-29,negative,train,images/train/phenocam-sprucet4p13sh_2017_11_29_133206.jpg,,public_v2,b6c9fc0afea13db5cb520f878cbe779fbbca32b4b030a3d45052d813e153c5be,2cad34616699ecb2eba0c0c412d3f66e6c2dcfcf614ce72ae04aa9e544f966b7,95caba2c27172d39,0,,accepted_negative,
phenocam-sprucet4p13sh_2017_11_30_170206,phenocam::spruceT4P13SH_2017_11_30_170206,phenocam,spruceT4P13SH_2017_11_30_170206,spruceT4P13SH,spruceT4P13SH,2017-11-30T17:02:06,phenocam:spruceT4P13SH:2017-11-30,negative,train,images/train/phenocam-sprucet4p13sh_2017_11_30_170206.jpg,,public_v2,beaef2fd6a6571d601a8e6197a2cd43bb898cd0f0b21064ffd0655b5b2df23f5,ef46b9b2c10c14a6dfb9cfd4b61b82cdabed6c4940bdabca09ce66eb4c7f230a,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet4p13sh_2017_11_30_183205,phenocam::spruceT4P13SH_2017_11_30_183205,phenocam,spruceT4P13SH_2017_11_30_183205,spruceT4P13SH,spruceT4P13SH,2017-11-30T18:32:05,phenocam:spruceT4P13SH:2017-11-30,negative,train,images/train/phenocam-sprucet4p13sh_2017_11_30_183205.jpg,,public_v2,d14e95081d940a1f0734abf6c185abcb42188250643f7e0f5bfe1447657c683e,12dd9bf71f35ab5b99ae576dc8af47df4dc8de2da074ca27def70ea844cf7859,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet6p08sh_2017_11_29_164307,phenocam::spruceT6P08SH_2017_11_29_164307,phenocam,spruceT6P08SH_2017_11_29_164307,spruceT6P08SH,spruceT6P08SH,2017-11-29T16:43:07,phenocam:spruceT6P08SH:2017-11-29,negative,train,images/train/phenocam-sprucet6p08sh_2017_11_29_164307.jpg,,public_v2,699f6db83d3542b57a68473a0d4c4481a6db6f0f243ee61cdee6dd37d0ca168a,66787927e0e3913e22080a5fb08534819449c77bbf657e645ca0415766551abe,c9a199cc21f9cda9,0,,accepted_negative,
phenocam-sprucet6p08sh_2017_11_30_114306,phenocam::spruceT6P08SH_2017_11_30_114306,phenocam,spruceT6P08SH_2017_11_30_114306,spruceT6P08SH,spruceT6P08SH,2017-11-30T11:43:06,phenocam:spruceT6P08SH:2017-11-30,negative,train,images/train/phenocam-sprucet6p08sh_2017_11_30_114306.jpg,,public_v2,7c29c815ca964ae36390df6d423c6110dd365de301b256062841d34f183d6077,7863dbaaf9dd20b02aa20a2ed2e0d70bb4f2ab4b212564ce6c84a9679c9a1ef4,d985196c21f94d2f,0,,accepted_negative,
phenocam-sprucet6p08sh_2017_11_30_164305,phenocam::spruceT6P08SH_2017_11_30_164305,phenocam,spruceT6P08SH_2017_11_30_164305,spruceT6P08SH,spruceT6P08SH,2017-11-30T16:43:05,phenocam:spruceT6P08SH:2017-11-30,negative,train,images/train/phenocam-sprucet6p08sh_2017_11_30_164305.jpg,,public_v2,62fd25c7858d16d64c862afea525c196a66a6e24931444538cdc22c83a9e10ba,d75e4ad27c9dc60626e617dbb02e24802d34dcd6230b854896f35127f3afdb85,c8e1d9cce0f9c8c9,0,,accepted_negative,
phenocam-sprucet9p10esh_2017_11_29_204105,phenocam::spruceT9P10ESH_2017_11_29_204105,phenocam,spruceT9P10ESH_2017_11_29_204105,spruceT9P10ESH,spruceT9P10ESH,2017-11-29T20:41:05,phenocam:spruceT9P10ESH:2017-11-29,negative,train,images/train/phenocam-sprucet9p10esh_2017_11_29_204105.jpg,,public_v2,7a6ec5d64eaa796fc3c7d3f5d6d0138fded28fa437394c1b541ee0a62bdda0b2,1131d4376b0aaae94e322d3ddbbf1e52a201ae1ac7ffdb974999b5953434537f,f8f8f8f8d8d8c0c0,0,,accepted_negative,
phenocam-sprucet9p10esh_2017_11_30_124105,phenocam::spruceT9P10ESH_2017_11_30_124105,phenocam,spruceT9P10ESH_2017_11_30_124105,spruceT9P10ESH,spruceT9P10ESH,2017-11-30T12:41:05,phenocam:spruceT9P10ESH:2017-11-30,negative,train,images/train/phenocam-sprucet9p10esh_2017_11_30_124105.jpg,,public_v2,0f0cccad7a6c6d059a14b244b924d6c6196ece97eeac5f8d7a8366d99eaedb69,bcdb20271abec0153772ae0249a1167ffa6f1b5f11c587343b7f05a172f1bf7a,db8c3325333ca13d,0,,accepted_negative,
phenocam-sprucet9p10esh_2017_11_30_174105,phenocam::spruceT9P10ESH_2017_11_30_174105,phenocam,spruceT9P10ESH_2017_11_30_174105,spruceT9P10ESH,spruceT9P10ESH,2017-11-30T17:41:05,phenocam:spruceT9P10ESH:2017-11-30,negative,train,images/train/phenocam-sprucet9p10esh_2017_11_30_174105.jpg,,public_v2,81ef921cb228abd0b0a6d4624b8bb3b68c1e111c401d0d395b09b0a100da365f,0afde786068c6364bc0f5466f8991a0720bc19d126ba7357261582c9de838538,f8f8f8f8d8d8c0c0,0,,accepted_negative,
phenocam-sprucet9p17sh_2017_11_29_162806,phenocam::spruceT9P17SH_2017_11_29_162806,phenocam,spruceT9P17SH_2017_11_29_162806,spruceT9P17SH,spruceT9P17SH,2017-11-29T16:28:06,phenocam:spruceT9P17SH:2017-11-29,negative,train,images/train/phenocam-sprucet9p17sh_2017_11_29_162806.jpg,,public_v2,43092b37a397b7619f848c9b737ed02d2329c9e8a30b61312abdb68b2075a507,83811d5097306038ca3e16bf437cb396c431e98afe9df58de8224ce5140969ad,d7add84a3067b116,0,,accepted_negative,
phenocam-sprucet9p17sh_2017_11_29_225806,phenocam::spruceT9P17SH_2017_11_29_225806,phenocam,spruceT9P17SH_2017_11_29_225806,spruceT9P17SH,spruceT9P17SH,2017-11-29T22:58:06,phenocam:spruceT9P17SH:2017-11-29,negative,train,images/train/phenocam-sprucet9p17sh_2017_11_29_225806.jpg,,public_v2,d64f874de0c19790b3578d06b80606c7ab8ffa72ee02c907e1f478d02d276537,8beb8d061ee30d701e2fd5e1c4a96c9518cb481067bcef4344bf5cdcca42c3ac,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet9p17sh_2017_11_30_205805,phenocam::spruceT9P17SH_2017_11_30_205805,phenocam,spruceT9P17SH_2017_11_30_205805,spruceT9P17SH,spruceT9P17SH,2017-11-30T20:58:05,phenocam:spruceT9P17SH:2017-11-30,negative,train,images/train/phenocam-sprucet9p17sh_2017_11_30_205805.jpg,,public_v2,4ce6e152524b5f0a80499ec0838d31287b722ea8bd3c77eeff0ac336107cead6,ef3589fc3e8ccc22eebbc288c668ab20358827b77a94800571d94771ac0396d7,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-sprucet9p17sh_2017_11_30_215805,phenocam::spruceT9P17SH_2017_11_30_215805,phenocam,spruceT9P17SH_2017_11_30_215805,spruceT9P17SH,spruceT9P17SH,2017-11-30T21:58:05,phenocam:spruceT9P17SH:2017-11-30,negative,train,images/train/phenocam-sprucet9p17sh_2017_11_30_215805.jpg,,public_v2,77fe925717cd0544b3eaeea693fce80bd725bddae78c388b6d8f5184672ffca4,6185f09bf43241f25594e97fe8714b85a543829171b45b1a420a71cc365423b1,d8f8f8f8d8d8c8c0,0,,accepted_negative,
phenocam-teddy_2017_02_02_140134,phenocam::teddy_2017_02_02_140134,phenocam,teddy_2017_02_02_140134,teddy,teddy,2017-02-02T14:01:34,phenocam:teddy:2017-02-02,negative,train,images/train/phenocam-teddy_2017_02_02_140134.jpg,,public_v2,dd357d4a5d5cee81f4f2733cc0ebcd806324ae4a80a63ac46457055d9b8be625,4ef6a8aacf244ca860ab5329ac7c5dc80cd828e8c54dc6c5350e6e8c1e0df662,86d37c4b7493cd30,0,,accepted_negative,
phenocam-teddy_2017_02_04_110131,phenocam::teddy_2017_02_04_110131,phenocam,teddy_2017_02_04_110131,teddy,teddy,2017-02-04T11:01:31,phenocam:teddy:2017-02-04,negative,train,images/train/phenocam-teddy_2017_02_04_110131.jpg,,public_v2,19906a5e0f660d822c67ccbd22c8be811859cf527263238cf5d57e3d6c6abe93,905a747bee432afa515a03626fcb881b95df52d3714f62a4e6702ca32bf147e3,80df7608e738c37c,0,,accepted_negative,
phenocam-teddy_2017_02_05_150714,phenocam::teddy_2017_02_05_150714,phenocam,teddy_2017_02_05_150714,teddy,teddy,2017-02-05T15:07:14,phenocam:teddy:2017-02-05,negative,train,images/train/phenocam-teddy_2017_02_05_150714.jpg,,public_v2,43d2d629e9f66cdb52571f29a02ea2c1ed3f030631b31d76a0767dbbc9294b18,d73dd25ae2e3830aa25b912bff90ec36e311a9e029463faefb455cf29bacfd91,8cf3d44b741be518,0,,accepted_negative,
phenocam-teddy_2017_02_08_070118,phenocam::teddy_2017_02_08_070118,phenocam,teddy_2017_02_08_070118,teddy,teddy,2017-02-08T07:01:18,phenocam:teddy:2017-02-08,negative,train,images/train/phenocam-teddy_2017_02_08_070118.jpg,,public_v2,09c792ac00ef53418c239cfa1dc5952da51d564a40f7d1798954fd607c050964,46f3d4eb1763b311d834e007b5bb213a3972b001f25f28ea97eadbf81a6f88ca,84b3d44b741bec59,0,,accepted_negative,
phenocam-teddy_2017_02_09_160130,phenocam::teddy_2017_02_09_160130,phenocam,teddy_2017_02_09_160130,teddy,teddy,2017-02-09T16:01:30,phenocam:teddy:2017-02-09,negative,train,images/train/phenocam-teddy_2017_02_09_160130.jpg,,public_v2,6e2df5dfd7f9f8461f2dc009e6daa2f2a294306c652560f9c5f0acc03e47b714,95bf5d3b1704369789527eeb50ecaed51d57bad19d5ac2f0823e45b9bb9f126d,8ef3490a749fa952,0,,accepted_negative,
phenocam-teddy_2017_02_17_060041,phenocam::teddy_2017_02_17_060041,phenocam,teddy_2017_02_17_060041,teddy,teddy,2017-02-17T06:00:41,phenocam:teddy:2017-02-17,negative,train,images/train/phenocam-teddy_2017_02_17_060041.jpg,,public_v2,adc25af3810de19a4edc889c1546f09daf1774432cdc3d7c3e16d95b04e4e6e6,f4c870671a3df82caba05c267e5107988bb52c26a4a04c2b286e572f48d77116,ffff040402ebe305,0,,accepted_negative,
phenocam-teddy_2017_02_26_120120,phenocam::teddy_2017_02_26_120120,phenocam,teddy_2017_02_26_120120,teddy,teddy,2017-02-26T12:01:20,phenocam:teddy:2017-02-26,negative,train,images/train/phenocam-teddy_2017_02_26_120120.jpg,,public_v2,c98c1b87c0e2aaf8610d3792445f6eeb24cd84e0a33636740cc90baa07b3c064,f8e4ac4246750383b80c2859a2250b96ca39e2d220f263e44b281e06b9024321,c8f5d12ea596c075,0,,accepted_negative,
phenocam-teddy_2017_02_27_070126,phenocam::teddy_2017_02_27_070126,phenocam,teddy_2017_02_27_070126,teddy,teddy,2017-02-27T07:01:26,phenocam:teddy:2017-02-27,negative,train,images/train/phenocam-teddy_2017_02_27_070126.jpg,,public_v2,ab43c3c168b9b2e4f4e437134bde64c6e52a3927d86b34775a6974ea27f5a57e,96b29423889ec274c611276376a12d1b64ef1067bdbfe12fce1613d28d3a7017,82b7514b34b3c87d,0,,accepted_negative,
phenocam-teddy_2017_02_28_120242,phenocam::teddy_2017_02_28_120242,phenocam,teddy_2017_02_28_120242,teddy,teddy,2017-02-28T12:02:42,phenocam:teddy:2017-02-28,negative,train,images/train/phenocam-teddy_2017_02_28_120242.jpg,,public_v2,783c1532309f5f0881f7340eaaf0c355128a1404d1a92c870ad6b8142860f345,89fe129d8f9e79f0dc84cae1e713640b5a853bc927767125338415bed6aed333,80b7c00eb19fc87f,0,,accepted_negative,
phenocam-turkeypointdbf_2019_01_01_110328,phenocam::turkeypointdbf_2019_01_01_110328,phenocam,turkeypointdbf_2019_01_01_110328,turkeypointdbf,turkeypointdbf,2019-01-01T11:03:28,phenocam:turkeypointdbf:2019-01-01,negative,train,images/train/phenocam-turkeypointdbf_2019_01_01_110328.jpg,,public_v2,aea1be343a5078cc1133832d2464ef3da31e16d9f91176b461f0f96be4a6cbab,fcb0d878915de5daa2d652775a0123a3e759ed29155c2b7ae99d3cd052cabc6f,8586070e9f3b3b1b,0,,accepted_negative,
