image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,compiled_sha256,phash,annotation_count,classes_present,review_status,task_id,parent_image_id,parent_source_sha256,view_kind,crop_x,crop_y,crop_width,crop_height,license_url,attribution
internal-phenozero2_2026_09_08_121100--crop-14,internal:phenozero2:phenozero2_2026_09_08_121100#runtime-crop-14,internal,phenozero2_2026_09_08_121100#runtime-crop-14,phenozero,phenozero2,2026-09-08T12:11:00,internal:phenozero:2026-09-08,positive,train,images/train/internal-phenozero2_2026_09_08_121100--crop-14.jpg,labels/train/internal-phenozero2_2026_09_08_121100--crop-14.txt,v6-operational-train_runtime_crop,88ca9e5c123121c787f44ecd4bc4ae619ce1529b1caec470f9641e4c2f217127,a6253e287bd80dfa095554f737398ae7ae82e3ff519ad37a893b141076b2ba25,154f385425dc283e29f64401a91f8090d75c71ac42f229d3dac3cc27fcee8a92,df45f48f0bc184ac,4,car,human_annotated_ai_corrected,19,internal-phenozero2_2026_09_08_121100,88ca9e5c123121c787f44ecd4bc4ae619ce1529b1caec470f9641e4c2f217127,runtime_crop,3510,1595,1098,997,,User-owned internal images
internal-phenozero2_2026_09_08_124100--crop-00,internal:phenozero2:phenozero2_2026_09_08_124100#runtime-crop-00,internal,phenozero2_2026_09_08_124100#runtime-crop-00,phenozero,phenozero2,2026-09-08T12:41:00,internal:phenozero:2026-09-08,negative,train,images/train/internal-phenozero2_2026_09_08_124100--crop-00.jpg,,v6-operational-train_runtime_crop,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,6d2b7402eb8e6494aa703ba3156525a5435e3590e5d55584ac9277c2288f24b6,f9a92fb4125ea363e52476bd25c453bea5c9d08f010261ddacc92dd3fe90d851,e41951ba51ba55ba,0,,human_annotated_ai_corrected,19,internal-phenozero2_2026_09_08_124100,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,runtime_crop,0,0,1098,997,,User-owned internal images
internal-phenozero2_2026_09_08_124100--crop-05,internal:phenozero2:phenozero2_2026_09_08_124100#runtime-crop-05,internal,phenozero2_2026_09_08_124100#runtime-crop-05,phenozero,phenozero2,2026-09-08T12:41:00,internal:phenozero:2026-09-08,negative,train,images/train/internal-phenozero2_2026_09_08_124100--crop-05.jpg,,v6-operational-train_runtime_crop,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,966072bcacbf121187a422932fee554fe821637dd38def245c8d051fbb5b656a,9b36da7d9fe515190cebf745deff88729ff685f34d5ee733946e940af2cd7b4a,85e6e638b65aba0c,0,,human_annotated_ai_corrected,19,internal-phenozero2_2026_09_08_124100,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,runtime_crop,0,798,1098,997,,User-owned internal images
internal-phenozero2_2026_09_08_124100--crop-10,internal:phenozero2:phenozero2_2026_09_08_124100#runtime-crop-10,internal,phenozero2_2026_09_08_124100#runtime-crop-10,phenozero,phenozero2,2026-09-08T12:41:00,internal:phenozero:2026-09-08,negative,train,images/train/internal-phenozero2_2026_09_08_124100--crop-10.jpg,,v6-operational-train_runtime_crop,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,3519fa34cfbe1fcb24ab36cac11a0006cd8cd19e9577260f43b3d939fb3f8392,d414f3bbf9c72e4d833594e6c0ce4ce1c744f51ff709ade664462b7578db5351,93ad195d2a491e5d,0,,human_annotated_ai_corrected,19,internal-phenozero2_2026_09_08_124100,77676340b35650f00a9021f76a0b733ad2cad4ab1b2d1361bbd31c7ba533811c,runtime_crop,0,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_094104--crop-00,internal:sitets02:sitets02_2026_08_28_094104#runtime-crop-00,internal,sitets02_2026_08_28_094104#runtime-crop-00,sitets02,sitets02,2026-08-28T09:41:04,internal:sitets02:2026-08-28,positive,train,images/train/internal-sitets02_2026_08_28_094104--crop-00.jpg,labels/train/internal-sitets02_2026_08_28_094104--crop-00.txt,v6-operational-train_runtime_crop,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,10b5980603275cea262cf2e9bb5377f893480ccb82d79d10e4582ea933b15bae,d8163e721ec2c5ae08cbd7dd27d7898f9ac0e776d7368a7e5f34cb585467a1a7,cf36b9ae612718e0,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_094104,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,runtime_crop,0,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_094104--crop-05,internal:sitets02:sitets02_2026_08_28_094104#runtime-crop-05,internal,sitets02_2026_08_28_094104#runtime-crop-05,sitets02,sitets02,2026-08-28T09:41:04,internal:sitets02:2026-08-28,positive,train,images/train/internal-sitets02_2026_08_28_094104--crop-05.jpg,labels/train/internal-sitets02_2026_08_28_094104--crop-05.txt,v6-operational-train_runtime_crop,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,52d47fa178d88206c7f3b802950c3eaf850ea1cea73168d8ec956a654606cefd,fb8a57436b160d2f6875a50cbe5ed3e41b88093e1dac3f8a70a4dcf9408ceb26,c99973644386b6ae,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_094104,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,runtime_crop,0,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_094104--crop-10,internal:sitets02:sitets02_2026_08_28_094104#runtime-crop-10,internal,sitets02_2026_08_28_094104#runtime-crop-10,sitets02,sitets02,2026-08-28T09:41:04,internal:sitets02:2026-08-28,negative,train,images/train/internal-sitets02_2026_08_28_094104--crop-10.jpg,,v6-operational-train_runtime_crop,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,7cc67f495b5cda3c5211222ebc39842a2ccd6aaa05096a6187b60192cb6374af,fcf6150243b40bfb985e628586cfca41e1513d7947a013fd4d9377f1190c9a64,bf61c1c71ef4848c,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_094104,9601e7f970014a32f8168bcb6e82690b9a5bbc5c01789af3c3fd02b436561ea9,runtime_crop,0,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_164104--crop-01,internal:sitets02:sitets02_2026_08_28_164104#runtime-crop-01,internal,sitets02_2026_08_28_164104#runtime-crop-01,sitets02,sitets02,2026-08-28T16:41:04,internal:sitets02:2026-08-28,positive,train,images/train/internal-sitets02_2026_08_28_164104--crop-01.jpg,labels/train/internal-sitets02_2026_08_28_164104--crop-01.txt,v6-operational-train_runtime_crop,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,f1fb5b489d205f3ef0e316d80070b3734e63a366087450031f55484c183a84ce,d11052eda13a509f09f2ef6dd2170efb590d2a4db876cffa78d9a5accbf6b64b,9278e495b495b8ea,3,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_164104,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,runtime_crop,878,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_164104--crop-06,internal:sitets02:sitets02_2026_08_28_164104#runtime-crop-06,internal,sitets02_2026_08_28_164104#runtime-crop-06,sitets02,sitets02,2026-08-28T16:41:04,internal:sitets02:2026-08-28,positive,train,images/train/internal-sitets02_2026_08_28_164104--crop-06.jpg,labels/train/internal-sitets02_2026_08_28_164104--crop-06.txt,v6-operational-train_runtime_crop,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,5ae3fc4bf43dc888cecaf7a0e8826b15a1ff3efd35102107090347876fffbe9e,d268b11d8c7e9c9f51846de1e9d7e1ebfbc94f43fd85b4b34abead34dedac5bf,830b07c6c7c7d533,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_164104,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,runtime_crop,878,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_28_164104--crop-11,internal:sitets02:sitets02_2026_08_28_164104#runtime-crop-11,internal,sitets02_2026_08_28_164104#runtime-crop-11,sitets02,sitets02,2026-08-28T16:41:04,internal:sitets02:2026-08-28,negative,train,images/train/internal-sitets02_2026_08_28_164104--crop-11.jpg,,v6-operational-train_runtime_crop,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,aae15c45ec94add966173691932018853a3987ab4cc32e4899ed01fe809d64da,efdd3042bfba0139d132572de8fd490cc09ed1267da232287aa0efa42856e4d4,948351803aff7ab6,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_28_164104,fd4879b09ae80b038cb8ab2c1600f46ca19b5dc93a5deff4f13987aedf660dd6,runtime_crop,878,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_094104--crop-02,internal:sitets02:sitets02_2026_08_29_094104#runtime-crop-02,internal,sitets02_2026_08_29_094104#runtime-crop-02,sitets02,sitets02,2026-08-29T09:41:04,internal:sitets02:2026-08-29,negative,train,images/train/internal-sitets02_2026_08_29_094104--crop-02.jpg,,v6-operational-train_runtime_crop,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,b92fc30e049e3a37195b0fd688831466db1b2bd81d2d7644b4514cc14db69a43,9ed568c7ef28d229e62c9ff14a5e7ea1a4e37e1c44c77b02effb830a88020765,850170bbfefacac0,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_094104,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,runtime_crop,1755,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_094104--crop-07,internal:sitets02:sitets02_2026_08_29_094104#runtime-crop-07,internal,sitets02_2026_08_29_094104#runtime-crop-07,sitets02,sitets02,2026-08-29T09:41:04,internal:sitets02:2026-08-29,positive,train,images/train/internal-sitets02_2026_08_29_094104--crop-07.jpg,labels/train/internal-sitets02_2026_08_29_094104--crop-07.txt,v6-operational-train_runtime_crop,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,77e910762b4d3a5dd79cbfbc7c28c9b561f6c0483d1296d95546b0c7ceeb9755,0b34ea9fa48fff6402569465a0c07b62137274e3c93f2a6b08d8c8059937592a,d192b235754b3939,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_094104,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,runtime_crop,1755,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_094104--crop-12,internal:sitets02:sitets02_2026_08_29_094104#runtime-crop-12,internal,sitets02_2026_08_29_094104#runtime-crop-12,sitets02,sitets02,2026-08-29T09:41:04,internal:sitets02:2026-08-29,negative,train,images/train/internal-sitets02_2026_08_29_094104--crop-12.jpg,,v6-operational-train_runtime_crop,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,11817719f705a0cf3572088dd516f679764eb5c7f3e0c11299e33a1ff9c4566d,ed8022538bb189482f0afce6eb28e83498383a77dee7e7c02e7467ac3ee510fd,ddea2ea2aaaa62a8,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_094104,2341be948c8bb6f038cfa89f2d0b2f76e2e8bf5e8f20d5d69f16c33658525bd6,runtime_crop,1755,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_164104--crop-03,internal:sitets02:sitets02_2026_08_29_164104#runtime-crop-03,internal,sitets02_2026_08_29_164104#runtime-crop-03,sitets02,sitets02,2026-08-29T16:41:04,internal:sitets02:2026-08-29,negative,train,images/train/internal-sitets02_2026_08_29_164104--crop-03.jpg,,v6-operational-train_runtime_crop,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,64ebe7956c7513e068463d23375ff0b5e7e9e264fa478bdabd94f2917ca78b0b,7f8980eacc4d25b1cf46cc30c9efb73c08ad7e07372bcd4f0d5401021c046e8b,acb19861adb59d94,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_164104,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,runtime_crop,2632,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_164104--crop-08,internal:sitets02:sitets02_2026_08_29_164104#runtime-crop-08,internal,sitets02_2026_08_29_164104#runtime-crop-08,sitets02,sitets02,2026-08-29T16:41:04,internal:sitets02:2026-08-29,negative,train,images/train/internal-sitets02_2026_08_29_164104--crop-08.jpg,,v6-operational-train_runtime_crop,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,c9b8b8dbaba20b5a73982d0d781a3822bc0028540251852d0cc04f5534b2b530,37874dd349ab592f45ffdb68a2a1028c627dd6f8dc556c2e581acec3493400af,9e0e305367725679,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_164104,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,runtime_crop,2632,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_29_164104--crop-13,internal:sitets02:sitets02_2026_08_29_164104#runtime-crop-13,internal,sitets02_2026_08_29_164104#runtime-crop-13,sitets02,sitets02,2026-08-29T16:41:04,internal:sitets02:2026-08-29,negative,train,images/train/internal-sitets02_2026_08_29_164104--crop-13.jpg,,v6-operational-train_runtime_crop,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,4352c558da81cb0d43e744bb06fbfc417450e81ecada32aeb94d93e84b5fed05,f50bc7d4b002540aa1a4fa76408dbe949763ffe05a9fadf9acebef4211136956,a5aaa5b2599aba49,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_29_164104,7fb3fa3c2e7c4d9b2e496945762fcc695198b7430a1329ec5d959a669665a165,runtime_crop,2632,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_094104--crop-04,internal:sitets02:sitets02_2026_08_30_094104#runtime-crop-04,internal,sitets02_2026_08_30_094104#runtime-crop-04,sitets02,sitets02,2026-08-30T09:41:04,internal:sitets02:2026-08-30,negative,train,images/train/internal-sitets02_2026_08_30_094104--crop-04.jpg,,v6-operational-train_runtime_crop,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,19c28d6f014837624347538f7b4d4e32cc2efc532bbf504b369d7cbceed2b24d,f60e1f7d79f3cbfb1ba3a4aa51a3fefa30000752f6ce75b6c23c612f3bdaccb2,9114c429ee6e527f,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_094104,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,runtime_crop,3510,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_094104--crop-09,internal:sitets02:sitets02_2026_08_30_094104#runtime-crop-09,internal,sitets02_2026_08_30_094104#runtime-crop-09,sitets02,sitets02,2026-08-30T09:41:04,internal:sitets02:2026-08-30,negative,train,images/train/internal-sitets02_2026_08_30_094104--crop-09.jpg,,v6-operational-train_runtime_crop,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,d0348b1d23aab9b367219eee883309eead9c5065f6d2f36db3deea593c70f03e,4db2f4ff6763c04fa90652556e1eb9cfff327655a7ff9e2a485d4ada2881dc8e,b58259ad633e0f19,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_094104,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,runtime_crop,3510,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_094104--crop-14,internal:sitets02:sitets02_2026_08_30_094104#runtime-crop-14,internal,sitets02_2026_08_30_094104#runtime-crop-14,sitets02,sitets02,2026-08-30T09:41:04,internal:sitets02:2026-08-30,negative,train,images/train/internal-sitets02_2026_08_30_094104--crop-14.jpg,,v6-operational-train_runtime_crop,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,f1b1212d466f0cc7224024ef2e75a5ade8c8be12f21a5b99cb47a9b4dadbc341,afbc8476e39ae8e0e0988824d0fc4c4d96cfc4535d427b61bf7802dd24430b1b,fcf8f0b39980a4e4,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_094104,d63bd5984e7d0910cd15305c3fb2f96c691e7e7a84cb40ef8b3cc03128274e18,runtime_crop,3510,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_164104--crop-00,internal:sitets02:sitets02_2026_08_30_164104#runtime-crop-00,internal,sitets02_2026_08_30_164104#runtime-crop-00,sitets02,sitets02,2026-08-30T16:41:04,internal:sitets02:2026-08-30,positive,train,images/train/internal-sitets02_2026_08_30_164104--crop-00.jpg,labels/train/internal-sitets02_2026_08_30_164104--crop-00.txt,v6-operational-train_runtime_crop,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,08edd830b987c9857013be9ade92af402ab34156e028584cac3c8cd4ae4af8b5,9c3fe6eb88d66eb46d0098a251898f07eb0f9fde20d9866763955218e397f58f,cd3799c5e3210ea9,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_164104,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,runtime_crop,0,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_164104--crop-05,internal:sitets02:sitets02_2026_08_30_164104#runtime-crop-05,internal,sitets02_2026_08_30_164104#runtime-crop-05,sitets02,sitets02,2026-08-30T16:41:04,internal:sitets02:2026-08-30,positive,train,images/train/internal-sitets02_2026_08_30_164104--crop-05.jpg,labels/train/internal-sitets02_2026_08_30_164104--crop-05.txt,v6-operational-train_runtime_crop,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,572ef88d5b28aa6656ba78e9e688ac36b99155433c27590df53be40b7a46b052,97edb3c9e1b218b66636c0c8e57656538c1bed8e704e4537da4561a604bacafc,e9c97a54a585b54a,1,car,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_164104,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,runtime_crop,0,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_30_164104--crop-10,internal:sitets02:sitets02_2026_08_30_164104#runtime-crop-10,internal,sitets02_2026_08_30_164104#runtime-crop-10,sitets02,sitets02,2026-08-30T16:41:04,internal:sitets02:2026-08-30,negative,train,images/train/internal-sitets02_2026_08_30_164104--crop-10.jpg,,v6-operational-train_runtime_crop,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,26e0bb2d32f75e9ab1973b2e9ec2a94bcce83933a15897a7653a1b5db92a5717,0f9d7474c2cd854b78c6fac63af9b2f74324166f7219c360cbd0926072ce1f1b,bbf3c34e4f4a4848,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_30_164104,fc18da37a1bd2a937e066c492e3cfe1a31ebc4f882c08ee68390c52efe70b85d,runtime_crop,0,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_094104--crop-01,internal:sitets02:sitets02_2026_08_31_094104#runtime-crop-01,internal,sitets02_2026_08_31_094104#runtime-crop-01,sitets02,sitets02,2026-08-31T09:41:04,internal:sitets02:2026-08-31,positive,train,images/train/internal-sitets02_2026_08_31_094104--crop-01.jpg,labels/train/internal-sitets02_2026_08_31_094104--crop-01.txt,v6-operational-train_runtime_crop,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,3c64a62f4edbc18172a9b570c35fa0714310df3d07b34abdb93c6ff31d08f52e,4cb4d72fcca7c0e762e1d73089fcb7693d61eba5d65bc0c3ff6d21d27eeedcf7,ba68d994a4b5bac8,10,car;motorcycle;person;truck,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_094104,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,runtime_crop,878,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_094104--crop-06,internal:sitets02:sitets02_2026_08_31_094104#runtime-crop-06,internal,sitets02_2026_08_31_094104#runtime-crop-06,sitets02,sitets02,2026-08-31T09:41:04,internal:sitets02:2026-08-31,positive,train,images/train/internal-sitets02_2026_08_31_094104--crop-06.jpg,labels/train/internal-sitets02_2026_08_31_094104--crop-06.txt,v6-operational-train_runtime_crop,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,d7ba1f8fdedc0a3b3857382d47676843d0a0f57ba301b4e4f386c9d3b74b111f,d27983726fefa908b45796aa313a48e94ffbc258a36048d507ab7e89f24ea74b,9c71c388f955d58c,5,car;motorcycle;person,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_094104,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,runtime_crop,878,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_094104--crop-11,internal:sitets02:sitets02_2026_08_31_094104#runtime-crop-11,internal,sitets02_2026_08_31_094104#runtime-crop-11,sitets02,sitets02,2026-08-31T09:41:04,internal:sitets02:2026-08-31,negative,train,images/train/internal-sitets02_2026_08_31_094104--crop-11.jpg,,v6-operational-train_runtime_crop,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,0c8b6d3213c401f00037d4fdb316d0b8c9481de1ae985575cd4174edbc1991fd,b94fd850c3732ebf0e8e8efec79ad648f117850c048cb076b8f67a42ec38f888,860e0e0e1ffefca0,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_094104,9d1d041834e97de0e4a6dc870c2288f0232e7e41805c4c0947db46a9d495b812,runtime_crop,878,1595,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_164104--crop-02,internal:sitets02:sitets02_2026_08_31_164104#runtime-crop-02,internal,sitets02_2026_08_31_164104#runtime-crop-02,sitets02,sitets02,2026-08-31T16:41:04,internal:sitets02:2026-08-31,negative,train,images/train/internal-sitets02_2026_08_31_164104--crop-02.jpg,,v6-operational-train_runtime_crop,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,cfb7363395c8740694f282b0ef7ee0fbb1434edd377f60bcb9e82c0ccaecdbf8,3c30f3e7316e06e295a376f38572fd23eb9d4cec33128726e1157ee59724e59c,d224319afafcc6c1,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_164104,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,runtime_crop,1755,0,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_164104--crop-07,internal:sitets02:sitets02_2026_08_31_164104#runtime-crop-07,internal,sitets02_2026_08_31_164104#runtime-crop-07,sitets02,sitets02,2026-08-31T16:41:04,internal:sitets02:2026-08-31,positive,train,images/train/internal-sitets02_2026_08_31_164104--crop-07.jpg,labels/train/internal-sitets02_2026_08_31_164104--crop-07.txt,v6-operational-train_runtime_crop,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,ef5661ca161d992e47572e5f902dd8683f2efb3a2db6529c7f55fe270d51a74b,4674acbedcbaa0e4dfd67e01ff7dfa198b946a692f4dd4dde94c186ae58fe036,e39a5b31962b251b,3,car;person,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_164104,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,runtime_crop,1755,798,1098,997,,User-owned internal images
internal-sitets02_2026_08_31_164104--crop-12,internal:sitets02:sitets02_2026_08_31_164104#runtime-crop-12,internal,sitets02_2026_08_31_164104#runtime-crop-12,sitets02,sitets02,2026-08-31T16:41:04,internal:sitets02:2026-08-31,negative,train,images/train/internal-sitets02_2026_08_31_164104--crop-12.jpg,,v6-operational-train_runtime_crop,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,33e5d0f3adfc372c7c8d3708e92b16eb1f875583ab3819482bc896a53c8f5e7e,167905ca3e8bccec5ef7f43b710d8b0ae02e5cd116ad04ccf37411337978b6bf,e363626263fa3899,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_08_31_164104,dc95263c6acb49e44645b2109e39d05d1776cb6863a0b137c782b3427e708c78,runtime_crop,1755,1595,1098,997,,User-owned internal images
internal-sitets02_2026_09_01_094104--crop-03,internal:sitets02:sitets02_2026_09_01_094104#runtime-crop-03,internal,sitets02_2026_09_01_094104#runtime-crop-03,sitets02,sitets02,2026-09-01T09:41:04,internal:sitets02:2026-09-01,negative,train,images/train/internal-sitets02_2026_09_01_094104--crop-03.jpg,,v6-operational-train_runtime_crop,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,ee511082a22e8f4ca4ac764caddb803c5fd7d209b8ce2b2ecc889eb99ddc43c6,76394670e77ec86aff062a0fe1d6e3b5c185edb404318e2679e265af07cdad50,ec994b6da4748d94,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_09_01_094104,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,runtime_crop,2632,0,1098,997,,User-owned internal images
internal-sitets02_2026_09_01_094104--crop-08,internal:sitets02:sitets02_2026_09_01_094104#runtime-crop-08,internal,sitets02_2026_09_01_094104#runtime-crop-08,sitets02,sitets02,2026-09-01T09:41:04,internal:sitets02:2026-09-01,negative,train,images/train/internal-sitets02_2026_09_01_094104--crop-08.jpg,,v6-operational-train_runtime_crop,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,e5d020a28029667b71dd2582750b664ea300ab2e9d6425bf6486e4fab775667b,3daa1f528d6718a2121fc3c1f9c5cc8002679e467a303e0e1b07fae9f511bc0e,94ca60f347765653,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_09_01_094104,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,runtime_crop,2632,798,1098,997,,User-owned internal images
internal-sitets02_2026_09_01_094104--crop-13,internal:sitets02:sitets02_2026_09_01_094104#runtime-crop-13,internal,sitets02_2026_09_01_094104#runtime-crop-13,sitets02,sitets02,2026-09-01T09:41:04,internal:sitets02:2026-09-01,negative,train,images/train/internal-sitets02_2026_09_01_094104--crop-13.jpg,,v6-operational-train_runtime_crop,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,e47a2a9ff5c832e851a43f7b212b51471f8304427686b245e1fe7495e9758e92,4d3f320875c33c2fa8161750232c7a1677b6a8b63f15039112512cf52ad69ac7,8585a5f17172ba9a,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_09_01_094104,355176756037a3604a6aaa8a9e42ba5647a7490798812d978753433bc3ae1e6a,runtime_crop,2632,1595,1098,997,,User-owned internal images
internal-sitets02_2026_09_01_164104--crop-04,internal:sitets02:sitets02_2026_09_01_164104#runtime-crop-04,internal,sitets02_2026_09_01_164104#runtime-crop-04,sitets02,sitets02,2026-09-01T16:41:04,internal:sitets02:2026-09-01,negative,train,images/train/internal-sitets02_2026_09_01_164104--crop-04.jpg,,v6-operational-train_runtime_crop,4e06907cd9d353fd38d9bcd1aaeccbd377eb6589594e3bad8c0f7080ceb44762,af3b9dd3d6dcbd38ee43cc81891ed90b816b34d3dddf2a039195d2fbf19dc274,8c4224b1c2bae5c34b4665774f36cb6494292a5d56388026e720c4088d2609de,9364e8a9e617d255,0,,human_annotated_ai_corrected,20,internal-sitets02_2026_09_01_164104,4e06907cd9d353fd38d9bcd1aaeccbd377eb6589594e3bad8c0f7080ceb44762,runtime_crop,3510,0,1098,997,,User-owned internal images
