image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,compiled_sha256,phash,annotation_count,classes_present,review_status,task_id,parent_image_id,parent_source_sha256,view_kind,crop_x,crop_y,crop_width,crop_height,license_url,attribution,source_version,original_url,landing_url,author,sequence_id,event_id,primary_stratum,annotation_source,annotator,reviewer,embedding_model,original_file_name,source_image_path,source_label_path,partition_group_id,compiled_decoded_sha256
sitets02--2026-08-07T061104--46f83c36d19f,internal:sitets02:sitets02_2026_08_07_061104,internal,sitets02_2026_08_07_061104,sitets02,sitets02,2026-08-07T06:11:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T061104--46f83c36d19f.jpg,labels/test_ood/sitets02--2026-08-07T061104--46f83c36d19f.txt,representative,46f83c36d19f8d7070a32c9826c87b5df7312443458c1f1daff5de74075dec88,f08dfe3ce8927ccc93e632a77d19ffb77e69bb87fa437e4fd7482e63c1193be0,46f83c36d19f8d7070a32c9826c87b5df7312443458c1f1daff5de74075dec88,9f9901bfa2a04f8b,9,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_061104.jpg,images/operational_dev/sitets02--2026-08-07T061104--46f83c36d19f.jpg,labels/operational_dev/sitets02--2026-08-07T061104--46f83c36d19f.txt,internal-camera:sitets02,f08dfe3ce8927ccc93e632a77d19ffb77e69bb87fa437e4fd7482e63c1193be0
sitets02--2026-08-07T091104--d97ca5399aaa,internal:sitets02:sitets02_2026_08_07_091104,internal,sitets02_2026_08_07_091104,sitets02,sitets02,2026-08-07T09:11:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T091104--d97ca5399aaa.jpg,labels/test_ood/sitets02--2026-08-07T091104--d97ca5399aaa.txt,representative,d97ca5399aaa22308120e99ffef2bb49cd657b73488fe4e9c5ba10c2c7715ab1,45942cb985d5d225b33ed2e4ba1f5414fe3e9fcd8653da1476baf84b49cc69f1,d97ca5399aaa22308120e99ffef2bb49cd657b73488fe4e9c5ba10c2c7715ab1,9b9c7042b261dd9b,10,car;motorcycle;person;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_091104.jpg,images/operational_dev/sitets02--2026-08-07T091104--d97ca5399aaa.jpg,labels/operational_dev/sitets02--2026-08-07T091104--d97ca5399aaa.txt,internal-camera:sitets02,45942cb985d5d225b33ed2e4ba1f5414fe3e9fcd8653da1476baf84b49cc69f1
sitets02--2026-08-07T121104--f653ac9474f6,internal:sitets02:sitets02_2026_08_07_121104,internal,sitets02_2026_08_07_121104,sitets02,sitets02,2026-08-07T12:11:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T121104--f653ac9474f6.jpg,labels/test_ood/sitets02--2026-08-07T121104--f653ac9474f6.txt,representative,f653ac9474f622403929adedc55022c9a8848460bd999f9e72223b5f876153e1,fc76df8e06cba957d1c7b16651e83ec276005fd905c334138493fa5d4c05c33c,f653ac9474f622403929adedc55022c9a8848460bd999f9e72223b5f876153e1,8fa85116b2a5ed4b,11,car;motorcycle,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_121104.jpg,images/operational_dev/sitets02--2026-08-07T121104--f653ac9474f6.jpg,labels/operational_dev/sitets02--2026-08-07T121104--f653ac9474f6.txt,internal-camera:sitets02,fc76df8e06cba957d1c7b16651e83ec276005fd905c334138493fa5d4c05c33c
sitets02--2026-08-07T154104--0347edcf04c6,internal:sitets02:sitets02_2026_08_07_154104,internal,sitets02_2026_08_07_154104,sitets02,sitets02,2026-08-07T15:41:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T154104--0347edcf04c6.jpg,labels/test_ood/sitets02--2026-08-07T154104--0347edcf04c6.txt,representative,0347edcf04c65a9f18599305862a670b9ab49231f4424067d67299cf73c979b2,4b08424819fa437f0568cd6ba46d6d7c69f777ecbb07aeadef4a71a1e5565814,0347edcf04c65a9f18599305862a670b9ab49231f4424067d67299cf73c979b2,8eaf5112a2a5a7ea,7,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_154104.jpg,images/operational_dev/sitets02--2026-08-07T154104--0347edcf04c6.jpg,labels/operational_dev/sitets02--2026-08-07T154104--0347edcf04c6.txt,internal-camera:sitets02,4b08424819fa437f0568cd6ba46d6d7c69f777ecbb07aeadef4a71a1e5565814
sitets02--2026-08-07T184104--471096c947a5,internal:sitets02:sitets02_2026_08_07_184104,internal,sitets02_2026_08_07_184104,sitets02,sitets02,2026-08-07T18:41:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T184104--471096c947a5.jpg,labels/test_ood/sitets02--2026-08-07T184104--471096c947a5.txt,representative,471096c947a5286d64d70cfa9035e035a0d48e5cfc6837152377c8a25ea023c7,665e74794d581e315122a21ea4cd280482c45cb15f138f48cd4a6c078e68161a,471096c947a5286d64d70cfa9035e035a0d48e5cfc6837152377c8a25ea023c7,ff8d10bfa8a0078b,6,car;person;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_184104.jpg,images/operational_dev/sitets02--2026-08-07T184104--471096c947a5.jpg,labels/operational_dev/sitets02--2026-08-07T184104--471096c947a5.txt,internal-camera:sitets02,665e74794d581e315122a21ea4cd280482c45cb15f138f48cd4a6c078e68161a
sitets02--2026-08-07T214104--565dc774802d,internal:sitets02:sitets02_2026_08_07_214104,internal,sitets02_2026_08_07_214104,sitets02,sitets02,2026-08-07T21:41:04,sitets02:2026-08-07,positive,test_ood,images/test_ood/sitets02--2026-08-07T214104--565dc774802d.jpg,labels/test_ood/sitets02--2026-08-07T214104--565dc774802d.txt,representative,565dc774802decd7a7355e207bc38777172191a8c7925844bf967eac32f60761,d648ec034695b8bdc45650f42456544482aaf818a4f911fca6b94547656ad91d,565dc774802decd7a7355e207bc38777172191a8c7925844bf967eac32f60761,e1f51c0501e13f3f,1,car,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-07,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_07_214104.jpg,images/operational_dev/sitets02--2026-08-07T214104--565dc774802d.jpg,labels/operational_dev/sitets02--2026-08-07T214104--565dc774802d.txt,internal-camera:sitets02,d648ec034695b8bdc45650f42456544482aaf818a4f911fca6b94547656ad91d
sitets02--2026-08-08T061104--7f9b7bd389d0,internal:sitets02:sitets02_2026_08_08_061104,internal,sitets02_2026_08_08_061104,sitets02,sitets02,2026-08-08T06:11:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T061104--7f9b7bd389d0.jpg,labels/test_ood/sitets02--2026-08-08T061104--7f9b7bd389d0.txt,informative,7f9b7bd389d0ece42a1f721c20dcdf113668a1023138eb41304b25c51795fc89,7853f8b3089ec75db1ca085efbbc4ef6fea634165be0e6a20c8c98db5b8822ef,7f9b7bd389d0ece42a1f721c20dcdf113668a1023138eb41304b25c51795fc89,9f9901bfa0a05f8b,7,car;person;truck,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_061104.jpg,images/operational_mining/sitets02--2026-08-08T061104--7f9b7bd389d0.jpg,labels/operational_mining/sitets02--2026-08-08T061104--7f9b7bd389d0.txt,internal-camera:sitets02,7853f8b3089ec75db1ca085efbbc4ef6fea634165be0e6a20c8c98db5b8822ef
sitets02--2026-08-08T074104--37aae07853b1,internal:sitets02:sitets02_2026_08_08_074104,internal,sitets02_2026_08_08_074104,sitets02,sitets02,2026-08-08T07:41:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T074104--37aae07853b1.jpg,labels/test_ood/sitets02--2026-08-08T074104--37aae07853b1.txt,informative,37aae07853b192274eb406d8a6b3ead557b4d135731cbe125f069f402d847957,a15f3bc3a4f3896b1bd9354c1d03ddb63f881efa00632d743a58a301659856a5,37aae07853b192274eb406d8a6b3ead557b4d135731cbe125f069f402d847957,9e9b9750202bcbcb,5,car;truck,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_074104.jpg,images/operational_mining/sitets02--2026-08-08T074104--37aae07853b1.jpg,labels/operational_mining/sitets02--2026-08-08T074104--37aae07853b1.txt,internal-camera:sitets02,a15f3bc3a4f3896b1bd9354c1d03ddb63f881efa00632d743a58a301659856a5
sitets02--2026-08-08T101104--73a7fadcdac6,internal:sitets02:sitets02_2026_08_08_101104,internal,sitets02_2026_08_08_101104,sitets02,sitets02,2026-08-08T10:11:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T101104--73a7fadcdac6.jpg,labels/test_ood/sitets02--2026-08-08T101104--73a7fadcdac6.txt,informative,73a7fadcdac61edb28c2c46aeb9eca3f3a49550bfc5fe331330415e43dc0f830,c3279de196c17c8d0e2cc0f9d413e6bae66eb85f3143b4cb4f53c78c34cc08b2,73a7fadcdac61edb28c2c46aeb9eca3f3a49550bfc5fe331330415e43dc0f830,9eb95012a6a17f99,5,car;truck,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_101104.jpg,images/operational_mining/sitets02--2026-08-08T101104--73a7fadcdac6.jpg,labels/operational_mining/sitets02--2026-08-08T101104--73a7fadcdac6.txt,internal-camera:sitets02,c3279de196c17c8d0e2cc0f9d413e6bae66eb85f3143b4cb4f53c78c34cc08b2
sitets02--2026-08-08T164104--5214336ec3a7,internal:sitets02:sitets02_2026_08_08_164104,internal,sitets02_2026_08_08_164104,sitets02,sitets02,2026-08-08T16:41:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T164104--5214336ec3a7.jpg,labels/test_ood/sitets02--2026-08-08T164104--5214336ec3a7.txt,informative,5214336ec3a7e19bcf1d703daeeb3dd1c9b8fa33b33eb09f879c2954d955e367,cc8a815614ce83a3b74ba834948f8fda13effb737a0d3cdf21cc5ccfa3b5931a,5214336ec3a7e19bcf1d703daeeb3dd1c9b8fa33b33eb09f879c2954d955e367,8faf1112a8a5a7cb,4,car;truck,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_164104.jpg,images/operational_mining/sitets02--2026-08-08T164104--5214336ec3a7.jpg,labels/operational_mining/sitets02--2026-08-08T164104--5214336ec3a7.txt,internal-camera:sitets02,cc8a815614ce83a3b74ba834948f8fda13effb737a0d3cdf21cc5ccfa3b5931a
sitets02--2026-08-08T194104--9906cf8d1b1e,internal:sitets02:sitets02_2026_08_08_194104,internal,sitets02_2026_08_08_194104,sitets02,sitets02,2026-08-08T19:41:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T194104--9906cf8d1b1e.jpg,labels/test_ood/sitets02--2026-08-08T194104--9906cf8d1b1e.txt,informative,9906cf8d1b1eb2388bc148c304963039691000bab0489231a2c92adb4d33b273,7945368a87cf2ffad7fc1a656dca92b59c0f65c9381b7cef882f2ca39d552b5a,9906cf8d1b1eb2388bc148c304963039691000bab0489231a2c92adb4d33b273,9fbc019fa0a04fcb,5,car;person;truck,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_194104.jpg,images/operational_mining/sitets02--2026-08-08T194104--9906cf8d1b1e.jpg,labels/operational_mining/sitets02--2026-08-08T194104--9906cf8d1b1e.txt,internal-camera:sitets02,7945368a87cf2ffad7fc1a656dca92b59c0f65c9381b7cef882f2ca39d552b5a
sitets02--2026-08-08T204104--82a5d48a062c,internal:sitets02:sitets02_2026_08_08_204104,internal,sitets02_2026_08_08_204104,sitets02,sitets02,2026-08-08T20:41:04,sitets02:2026-08-08,positive,test_ood,images/test_ood/sitets02--2026-08-08T204104--82a5d48a062c.jpg,labels/test_ood/sitets02--2026-08-08T204104--82a5d48a062c.txt,informative,82a5d48a062ca31279769a9b3031f3ae50227512b384657963810432ac83b30d,8b7be1c91028ed0a191ad342c33bf42adc6142e57f30c80272b4382b0cda0bcd,82a5d48a062ca31279769a9b3031f3ae50227512b384657963810432ac83b30d,acac8caeaca4a5ad,4,car,positive,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_204104.jpg,images/operational_mining/sitets02--2026-08-08T204104--82a5d48a062c.jpg,labels/operational_mining/sitets02--2026-08-08T204104--82a5d48a062c.txt,internal-camera:sitets02,8b7be1c91028ed0a191ad342c33bf42adc6142e57f30c80272b4382b0cda0bcd
sitets02--2026-08-08T214104--6a8a60562ae8,internal:sitets02:sitets02_2026_08_08_214104,internal,sitets02_2026_08_08_214104,sitets02,sitets02,2026-08-08T21:41:04,sitets02:2026-08-08,negative,test_ood,images/test_ood/sitets02--2026-08-08T214104--6a8a60562ae8.jpg,,informative,6a8a60562ae8ea0107cd66e0ef9dda751a3ee2368501f3d1fb54bb8181770e9a,862b2d8b9bf64d080dc8ad591245e2043fd4c7b307afd2c50373fd39614e776d,6a8a60562ae8ea0107cd66e0ef9dda751a3ee2368501f3d1fb54bb8181770e9a,f5f5b5a585058585,0,,confirmed_negative,10,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-08,,informative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_08_214104.jpg,images/operational_mining/sitets02--2026-08-08T214104--6a8a60562ae8.jpg,,internal-camera:sitets02,862b2d8b9bf64d080dc8ad591245e2043fd4c7b307afd2c50373fd39614e776d
sitets02--2026-08-10T061104--f50978aa632d,internal:sitets02:sitets02_2026_08_10_061104,internal,sitets02_2026_08_10_061104,sitets02,sitets02,2026-08-10T06:11:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T061104--f50978aa632d.jpg,labels/test_ood/sitets02--2026-08-10T061104--f50978aa632d.txt,representative,f50978aa632d074f4dd155d9a278e297e32e621b0b4b6a1ab54578d8232eebfa,cc692e7372f6976696beedf5bf16a3b072abc5445c2ca0342779f8bd7a893bf9,f50978aa632d074f4dd155d9a278e297e32e621b0b4b6a1ab54578d8232eebfa,9f9901bea2a05f8b,11,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_061104.jpg,images/operational_dev/sitets02--2026-08-10T061104--f50978aa632d.jpg,labels/operational_dev/sitets02--2026-08-10T061104--f50978aa632d.txt,internal-camera:sitets02,cc692e7372f6976696beedf5bf16a3b072abc5445c2ca0342779f8bd7a893bf9
sitets02--2026-08-10T091104--b5393a096a91,internal:sitets02:sitets02_2026_08_10_091104,internal,sitets02_2026_08_10_091104,sitets02,sitets02,2026-08-10T09:11:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T091104--b5393a096a91.jpg,labels/test_ood/sitets02--2026-08-10T091104--b5393a096a91.txt,representative,b5393a096a91c2f88776a7fd33b8ef40aa31f03a1b2e0cdfad407dcfebd53601,723b02c40c7e91895ebd0d53a1f524f3819be431bad27d860214003ae186ffe3,b5393a096a91c2f88776a7fd33b8ef40aa31f03a1b2e0cdfad407dcfebd53601,9b9c7002ba615f9b,11,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_091104.jpg,images/operational_dev/sitets02--2026-08-10T091104--b5393a096a91.jpg,labels/operational_dev/sitets02--2026-08-10T091104--b5393a096a91.txt,internal-camera:sitets02,723b02c40c7e91895ebd0d53a1f524f3819be431bad27d860214003ae186ffe3
sitets02--2026-08-10T121104--f8ebf6fce8b2,internal:sitets02:sitets02_2026_08_10_121104,internal,sitets02_2026_08_10_121104,sitets02,sitets02,2026-08-10T12:11:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T121104--f8ebf6fce8b2.jpg,labels/test_ood/sitets02--2026-08-10T121104--f8ebf6fce8b2.txt,representative,f8ebf6fce8b28a8f52c51913425362b888b133d0ae86321ead78f11033985402,4378afcd6a877667507d5d18f32dcf94ce228b13f013c1f2245ef486de43504b,f8ebf6fce8b28a8f52c51913425362b888b133d0ae86321ead78f11033985402,8fa85117b2a1fd0b,13,car;person;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_121104.jpg,images/operational_dev/sitets02--2026-08-10T121104--f8ebf6fce8b2.jpg,labels/operational_dev/sitets02--2026-08-10T121104--f8ebf6fce8b2.txt,internal-camera:sitets02,4378afcd6a877667507d5d18f32dcf94ce228b13f013c1f2245ef486de43504b
sitets02--2026-08-10T154104--fe12cdbe264d,internal:sitets02:sitets02_2026_08_10_154104,internal,sitets02_2026_08_10_154104,sitets02,sitets02,2026-08-10T15:41:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T154104--fe12cdbe264d.jpg,labels/test_ood/sitets02--2026-08-10T154104--fe12cdbe264d.txt,representative,fe12cdbe264de9e720db2ec3a46b0d25f7a0f62364aa81fbb9cd04b6d79ddd03,a7acd2621cd71e61bfdaad6591d821d3fae4c746038bcab35b35abd03e7f9a2f,fe12cdbe264de9e720db2ec3a46b0d25f7a0f62364aa81fbb9cd04b6d79ddd03,8ead4113a2a5a7eb,8,car,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_154104.jpg,images/operational_dev/sitets02--2026-08-10T154104--fe12cdbe264d.jpg,labels/operational_dev/sitets02--2026-08-10T154104--fe12cdbe264d.txt,internal-camera:sitets02,a7acd2621cd71e61bfdaad6591d821d3fae4c746038bcab35b35abd03e7f9a2f
sitets02--2026-08-10T184104--f1a6b9e25094,internal:sitets02:sitets02_2026_08_10_184104,internal,sitets02_2026_08_10_184104,sitets02,sitets02,2026-08-10T18:41:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T184104--f1a6b9e25094.jpg,labels/test_ood/sitets02--2026-08-10T184104--f1a6b9e25094.txt,representative,f1a6b9e25094e2beac7c22ff62c3b7f4c2b21e6e69c2ff69b65fa35b0735b50d,04c6c1fe7fbbf0bed0a7ecdfff1ae5418975180b0621a9b901ef01f45f54db8c,f1a6b9e25094e2beac7c22ff62c3b7f4c2b21e6e69c2ff69b65fa35b0735b50d,ff8c11bfa8a0078b,8,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_184104.jpg,images/operational_dev/sitets02--2026-08-10T184104--f1a6b9e25094.jpg,labels/operational_dev/sitets02--2026-08-10T184104--f1a6b9e25094.txt,internal-camera:sitets02,04c6c1fe7fbbf0bed0a7ecdfff1ae5418975180b0621a9b901ef01f45f54db8c
sitets02--2026-08-10T214104--4775d650b94d,internal:sitets02:sitets02_2026_08_10_214104,internal,sitets02_2026_08_10_214104,sitets02,sitets02,2026-08-10T21:41:04,sitets02:2026-08-10,positive,test_ood,images/test_ood/sitets02--2026-08-10T214104--4775d650b94d.jpg,labels/test_ood/sitets02--2026-08-10T214104--4775d650b94d.txt,representative,4775d650b94d0d15d83bfea36e68723e7b3a95c533038d64257ba367bda797d3,cbdf1ec8b45c38b880e2d7d1d0cdb40356837eaff81c8ce11c2f1a42bd174999,4775d650b94d0d15d83bfea36e68723e7b3a95c533038d64257ba367bda797d3,e1f41c0501e1bf3f,1,car,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-10,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_10_214104.jpg,images/operational_dev/sitets02--2026-08-10T214104--4775d650b94d.jpg,labels/operational_dev/sitets02--2026-08-10T214104--4775d650b94d.txt,internal-camera:sitets02,cbdf1ec8b45c38b880e2d7d1d0cdb40356837eaff81c8ce11c2f1a42bd174999
sitets02--2026-08-11T061104--f4d22a987a25,internal:sitets02:sitets02_2026_08_11_061104,internal,sitets02_2026_08_11_061104,sitets02,sitets02,2026-08-11T06:11:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T061104--f4d22a987a25.jpg,labels/test_ood/sitets02--2026-08-11T061104--f4d22a987a25.txt,representative,f4d22a987a255fb687562d9f5ecc1d5c67b00ddeec57e61d414d91fb43e296b8,969f162017c9fb930805231dedcd7755fe0a202d19a0513b3fbfde5136170f56,f4d22a987a255fb687562d9f5ecc1d5c67b00ddeec57e61d414d91fb43e296b8,9f9901bfa2a05f0b,14,car;person;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_061104.jpg,images/operational_dev/sitets02--2026-08-11T061104--f4d22a987a25.jpg,labels/operational_dev/sitets02--2026-08-11T061104--f4d22a987a25.txt,internal-camera:sitets02,969f162017c9fb930805231dedcd7755fe0a202d19a0513b3fbfde5136170f56
sitets02--2026-08-11T091104--b98584cefaca,internal:sitets02:sitets02_2026_08_11_091104,internal,sitets02_2026_08_11_091104,sitets02,sitets02,2026-08-11T09:11:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T091104--b98584cefaca.jpg,labels/test_ood/sitets02--2026-08-11T091104--b98584cefaca.txt,representative,b98584cefaca85e8030d3d313f00e1a2a42f6b892887c15300e14c899fdd1af1,7fa22374eff9dbfba30eb6f847616a8cfb0d86b298ae3a7fb0df9b4b9817ee62,b98584cefaca85e8030d3d313f00e1a2a42f6b892887c15300e14c899fdd1af1,9b9c7042ba615b9b,5,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_091104.jpg,images/operational_dev/sitets02--2026-08-11T091104--b98584cefaca.jpg,labels/operational_dev/sitets02--2026-08-11T091104--b98584cefaca.txt,internal-camera:sitets02,7fa22374eff9dbfba30eb6f847616a8cfb0d86b298ae3a7fb0df9b4b9817ee62
sitets02--2026-08-11T121104--de8993c29f16,internal:sitets02:sitets02_2026_08_11_121104,internal,sitets02_2026_08_11_121104,sitets02,sitets02,2026-08-11T12:11:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T121104--de8993c29f16.jpg,labels/test_ood/sitets02--2026-08-11T121104--de8993c29f16.txt,representative,de8993c29f1631a952432c50e75be23b2fd92d270d5cccf3d0a66058040af2e8,1fb92999667d05edd17f82c49c1b4ddfbbd64dc03e1355be2130ef784d8d0390,de8993c29f1631a952432c50e75be23b2fd92d270d5cccf3d0a66058040af2e8,8fa85916b291676b,8,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_121104.jpg,images/operational_dev/sitets02--2026-08-11T121104--de8993c29f16.jpg,labels/operational_dev/sitets02--2026-08-11T121104--de8993c29f16.txt,internal-camera:sitets02,1fb92999667d05edd17f82c49c1b4ddfbbd64dc03e1355be2130ef784d8d0390
sitets02--2026-08-11T154104--5a90c436b6ed,internal:sitets02:sitets02_2026_08_11_154104,internal,sitets02_2026_08_11_154104,sitets02,sitets02,2026-08-11T15:41:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T154104--5a90c436b6ed.jpg,labels/test_ood/sitets02--2026-08-11T154104--5a90c436b6ed.txt,representative,5a90c436b6ed995722ab94fe278b7bff31c9944922b5a8ed3bc1b658eff57519,f4509585a2eb3f28203f88349a28f158fa0e58c737116bca28dd901d1de70dc6,5a90c436b6ed995722ab94fe278b7bff31c9944922b5a8ed3bc1b658eff57519,8ead4116b2a5e78b,7,car;motorcycle,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_154104.jpg,images/operational_dev/sitets02--2026-08-11T154104--5a90c436b6ed.jpg,labels/operational_dev/sitets02--2026-08-11T154104--5a90c436b6ed.txt,internal-camera:sitets02,f4509585a2eb3f28203f88349a28f158fa0e58c737116bca28dd901d1de70dc6
sitets02--2026-08-11T184104--5171119726f5,internal:sitets02:sitets02_2026_08_11_184104,internal,sitets02_2026_08_11_184104,sitets02,sitets02,2026-08-11T18:41:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T184104--5171119726f5.jpg,labels/test_ood/sitets02--2026-08-11T184104--5171119726f5.txt,representative,5171119726f53a21da39e7ef5bc7c218bcd3b6661808896d9f2433873d9a9e0a,9774744460e6ee69a0c9bedcdca58822cda04895318cbd0321d816fb9582dfad,5171119726f53a21da39e7ef5bc7c218bcd3b6661808896d9f2433873d9a9e0a,ff8c11bfa8a0078b,6,car;truck,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_184104.jpg,images/operational_dev/sitets02--2026-08-11T184104--5171119726f5.jpg,labels/operational_dev/sitets02--2026-08-11T184104--5171119726f5.txt,internal-camera:sitets02,9774744460e6ee69a0c9bedcdca58822cda04895318cbd0321d816fb9582dfad
sitets02--2026-08-11T214104--c12d896fb1a1,internal:sitets02:sitets02_2026_08_11_214104,internal,sitets02_2026_08_11_214104,sitets02,sitets02,2026-08-11T21:41:04,sitets02:2026-08-11,positive,test_ood,images/test_ood/sitets02--2026-08-11T214104--c12d896fb1a1.jpg,labels/test_ood/sitets02--2026-08-11T214104--c12d896fb1a1.txt,representative,c12d896fb1a15c4926c8c1a2cdf3f9d5184ecd7e0646ca52e19dcb4961173887,b86f35a729e7381e61202cce45408afbaa7a5bcfbd8d5be85be0018fa40166ad,c12d896fb1a15c4926c8c1a2cdf3f9d5184ecd7e0646ca52e19dcb4961173887,e1f41c0c01e1bf3f,2,car,positive,9,,,,,,,,,Private operational data; not for redistribution,operational-v3,,,Internal operational capture,sitets02:2026-08-11,,representative,human_cvat,Emanuele,Emanuele,,sitets02_2026_08_11_214104.jpg,images/operational_dev/sitets02--2026-08-11T214104--c12d896fb1a1.jpg,labels/operational_dev/sitets02--2026-08-11T214104--c12d896fb1a1.txt,internal-camera:sitets02,b86f35a729e7381e61202cce45408afbaa7a5bcfbd8d5be85be0018fa40166ad
